,problem,problem_entities
36,The gap from home3 to vgg must be greater than or equal to 9.,"[{""start"": 0, ""end"": 12, ""type"": ""DESC"", ""entity"": ""The gap from""}, {""start"": 13, ""end"": 18, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""home3""}, {""start"": 18, ""end"": 21, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 22, ""end"": 25, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""vgg""}, {""start"": 25, ""end"": 33, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 34, ""end"": 58, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 59, ""end"": 60, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 60, ""end"": 60, ""type"": ""DESC"", ""entity"": "".""}]"
37,The gap between omoP0983 and pt23En8 should be greater than or equal to 20.,"[{""start"": 0, ""end"": 15, ""type"": ""DESC"", ""entity"": ""The gap between""}, {""start"": 16, ""end"": 24, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""omoP0983""}, {""start"": 24, ""end"": 28, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 29, ""end"": 36, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""pt23En8""}, {""start"": 36, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 47, ""end"": 71, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 72, ""end"": 74, ""type"": ""Parameter"", ""entity"": ""20""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
38,The measure of separation between OKNne and OJYH must be greater than or equal to 15.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 39, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""OKNne""}, {""start"": 39, ""end"": 43, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 44, ""end"": 48, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""OJYH""}, {""start"": 48, ""end"": 56, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 57, ""end"": 81, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 82, ""end"": 84, ""type"": ""Parameter"", ""entity"": ""15""}, {""start"": 84, ""end"": 84, ""type"": ""DESC"", ""entity"": "".""}]"
39,The duration from KIGF to cent should exceed or equal 7 hours.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""The duration from""}, {""start"": 18, ""end"": 22, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""KIGF""}, {""start"": 22, ""end"": 25, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 26, ""end"": 30, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""cent""}, {""start"": 30, ""end"": 37, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 38, ""end"": 53, ""type"": ""DistgeValue"", ""entity"": ""exceed or equal""}, {""start"": 54, ""end"": 55, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 55, ""end"": 61, ""type"": ""DESC"", ""entity"": "" hours.""}]"
40,The measure of separation between KNZ7c and HGHJ77 should be greater than or equal to 5 units.,"[{""start"": 0, ""end"": 33, ""type"": ""DESC"", ""entity"": ""The measure of separation between""}, {""start"": 34, ""end"": 39, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""KNZ7c""}, {""start"": 39, ""end"": 43, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 44, ""end"": 50, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""HGHJ77""}, {""start"": 50, ""end"": 60, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 61, ""end"": 85, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 86, ""end"": 87, ""type"": ""Parameter"", ""entity"": ""5""}, {""start"": 87, ""end"": 93, ""type"": ""DESC"", ""entity"": "" units.""}]"
41,The length between JB67 and JUZK8Y must be greater than or equal to 100 meters.,"[{""start"": 0, ""end"": 18, ""type"": ""DESC"", ""entity"": ""The length between""}, {""start"": 19, ""end"": 23, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""JB67""}, {""start"": 23, ""end"": 27, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 28, ""end"": 34, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""JUZK8Y""}, {""start"": 34, ""end"": 42, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 43, ""end"": 67, ""type"": ""DistgeValue"", ""entity"": ""greater than or equal to""}, {""start"": 68, ""end"": 71, ""type"": ""Parameter"", ""entity"": ""100""}, {""start"": 71, ""end"": 78, ""type"": ""DESC"", ""entity"": "" meters.""}]"
42,The required span from month4 to lease3 must measure precisely 32 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The required span from""}, {""start"": 23, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""month4""}, {""start"": 29, ""end"": 32, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 33, ""end"": 39, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""lease3""}, {""start"": 39, ""end"": 44, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 45, ""end"": 62, ""type"": ""DisteqValue"", ""entity"": ""measure precisely""}, {""start"": 63, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""32""}, {""start"": 65, ""end"": 71, ""type"": ""DESC"", ""entity"": "" units.""}]"
43,"The discrepancy between cv35 and omo2 should amount to 9, absolute in value.","[{""start"": 0, ""end"": 23, ""type"": ""DESC"", ""entity"": ""The discrepancy between""}, {""start"": 24, ""end"": 28, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""cv35""}, {""start"": 28, ""end"": 32, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 33, ""end"": 37, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""omo2""}, {""start"": 37, ""end"": 44, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 45, ""end"": 54, ""type"": ""DisteqValue"", ""entity"": ""amount to""}, {""start"": 55, ""end"": 56, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 56, ""end"": 75, ""type"": ""DESC"", ""entity"": "", absolute in value.""}]"
44,The absolute difference between Quantity K1 and Quantity K99 should equal 9 units.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The absolute difference between""}, {""start"": 32, ""end"": 43, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Quantity K1""}, {""start"": 43, ""end"": 47, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 48, ""end"": 60, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Quantity K99""}, {""start"": 60, ""end"": 67, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 68, ""end"": 73, ""type"": ""DisteqValue"", ""entity"": ""equal""}, {""start"": 74, ""end"": 75, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 75, ""end"": 81, ""type"": ""DESC"", ""entity"": "" units.""}]"
45,The separation between Phase 1 and Phase 2 must measure exactly 20 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Phase 1""}, {""start"": 30, ""end"": 34, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 35, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Phase 2""}, {""start"": 42, ""end"": 47, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 48, ""end"": 63, ""type"": ""DisteqValue"", ""entity"": ""measure exactly""}, {""start"": 64, ""end"": 66, ""type"": ""Parameter"", ""entity"": ""20""}, {""start"": 66, ""end"": 72, ""type"": ""DESC"", ""entity"": "" units.""}]"
46,The magnitude of the dissimilarity between Key K1 and Key K99 should equal 9.,"[{""start"": 0, ""end"": 42, ""type"": ""DESC"", ""entity"": ""The magnitude of the dissimilarity between""}, {""start"": 43, ""end"": 49, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Key K1""}, {""start"": 49, ""end"": 53, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 54, ""end"": 61, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Key K99""}, {""start"": 61, ""end"": 68, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 69, ""end"": 74, ""type"": ""DisteqValue"", ""entity"": ""equal""}, {""start"": 75, ""end"": 76, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 76, ""end"": 76, ""type"": ""DESC"", ""entity"": "".""}]"
47,The required gap between Site 1 and Site 2 should be exactly 20 units.,"[{""start"": 0, ""end"": 24, ""type"": ""DESC"", ""entity"": ""The required gap between""}, {""start"": 25, ""end"": 31, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Site 1""}, {""start"": 31, ""end"": 35, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 36, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Site 2""}, {""start"": 42, ""end"": 49, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 50, ""end"": 60, ""type"": ""DisteqValue"", ""entity"": ""be exactly""}, {""start"": 61, ""end"": 63, ""type"": ""Parameter"", ""entity"": ""20""}, {""start"": 63, ""end"": 69, ""type"": ""DESC"", ""entity"": "" units.""}]"
48,The absolute disparity between Value K1 and Value K99 must equal 9 units.,"[{""start"": 0, ""end"": 30, ""type"": ""DESC"", ""entity"": ""The absolute disparity between""}, {""start"": 31, ""end"": 39, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Value K1""}, {""start"": 39, ""end"": 43, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 44, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Value K99""}, {""start"": 53, ""end"": 58, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 59, ""end"": 64, ""type"": ""DisteqValue"", ""entity"": ""equal""}, {""start"": 65, ""end"": 66, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 66, ""end"": 72, ""type"": ""DESC"", ""entity"": "" units.""}]"
49,The separation between Segment 1 and Segment 2 must measure exactly 20 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 32, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Segment 1""}, {""start"": 32, ""end"": 36, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 37, ""end"": 46, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Segment 2""}, {""start"": 46, ""end"": 51, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 52, ""end"": 67, ""type"": ""DisteqValue"", ""entity"": ""measure exactly""}, {""start"": 68, ""end"": 70, ""type"": ""Parameter"", ""entity"": ""20""}, {""start"": 70, ""end"": 76, ""type"": ""DESC"", ""entity"": "" units.""}]"
50,The interval between Region 1 and Region 2 must be 9 units apart in absolute terms.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The interval between""}, {""start"": 21, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Region 1""}, {""start"": 29, ""end"": 33, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 34, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Region 2""}, {""start"": 42, ""end"": 47, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 48, ""end"": 50, ""type"": ""DisteqValue"", ""entity"": ""be""}, {""start"": 51, ""end"": 52, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 52, ""end"": 82, ""type"": ""DESC"", ""entity"": "" units apart in absolute terms.""}]"
51,The discrepancy between Parameter P1 and Parameter P99 should amount to 32.,"[{""start"": 0, ""end"": 23, ""type"": ""DESC"", ""entity"": ""The discrepancy between""}, {""start"": 24, ""end"": 36, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Parameter P1""}, {""start"": 36, ""end"": 40, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 41, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Parameter P9""}, {""start"": 53, ""end"": 61, ""type"": ""DESC"", ""entity"": ""9 should""}, {""start"": 62, ""end"": 71, ""type"": ""DisteqValue"", ""entity"": ""amount to""}, {""start"": 72, ""end"": 74, ""type"": ""Parameter"", ""entity"": ""32""}, {""start"": 74, ""end"": 74, ""type"": ""DESC"", ""entity"": "".""}]"
52,"The separation between Stage 1 and Stage 2 must be equal to 9, absolute in value.","[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The separation between""}, {""start"": 23, ""end"": 30, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Stage 1""}, {""start"": 30, ""end"": 34, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 35, ""end"": 42, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Stage 2""}, {""start"": 42, ""end"": 47, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 48, ""end"": 59, ""type"": ""DisteqValue"", ""entity"": ""be equal to""}, {""start"": 60, ""end"": 61, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 61, ""end"": 80, ""type"": ""DESC"", ""entity"": "", absolute in value.""}]"
53,The absolute difference between Item K1 and Item K99 should equal 9 units.,"[{""start"": 0, ""end"": 31, ""type"": ""DESC"", ""entity"": ""The absolute difference between""}, {""start"": 32, ""end"": 39, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Item K1""}, {""start"": 39, ""end"": 43, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 44, ""end"": 52, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Item K99""}, {""start"": 52, ""end"": 59, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 60, ""end"": 65, ""type"": ""DisteqValue"", ""entity"": ""equal""}, {""start"": 66, ""end"": 67, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 67, ""end"": 73, ""type"": ""DESC"", ""entity"": "" units.""}]"
54,The required span from gh to place3 must not measure 23 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The required span from""}, {""start"": 23, ""end"": 25, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""gh""}, {""start"": 25, ""end"": 28, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 29, ""end"": 35, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""place3""}, {""start"": 35, ""end"": 40, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 41, ""end"": 52, ""type"": ""DistneValue"", ""entity"": ""not measure""}, {""start"": 53, ""end"": 55, ""type"": ""Parameter"", ""entity"": ""23""}, {""start"": 55, ""end"": 61, ""type"": ""DESC"", ""entity"": "" units.""}]"
55,Maintain a gap different than 15 units between 24Ds and Z23Z.,"[{""start"": 0, ""end"": 14, ""type"": ""DESC"", ""entity"": ""Maintain a gap""}, {""start"": 15, ""end"": 29, ""type"": ""DistneValue"", ""entity"": ""different than""}, {""start"": 30, ""end"": 32, ""type"": ""Parameter"", ""entity"": ""15""}, {""start"": 32, ""end"": 46, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 47, ""end"": 51, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""24Ds""}, {""start"": 51, ""end"": 55, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 56, ""end"": 60, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Z23Z""}, {""start"": 60, ""end"": 60, ""type"": ""DESC"", ""entity"": "".""}]"
56,"The discrepancy between DC675 and LKIK0 should not amount to 7, absolute in value.","[{""start"": 0, ""end"": 23, ""type"": ""DESC"", ""entity"": ""The discrepancy between""}, {""start"": 24, ""end"": 29, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""DC675""}, {""start"": 29, ""end"": 33, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 34, ""end"": 39, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""LKIK0""}, {""start"": 39, ""end"": 46, ""type"": ""DESC"", ""entity"": "" should""}, {""start"": 47, ""end"": 60, ""type"": ""DistneValue"", ""entity"": ""not amount to""}, {""start"": 61, ""end"": 62, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 62, ""end"": 81, ""type"": ""DESC"", ""entity"": "", absolute in value.""}]"
57,The interval between Checkpoint A and Checkpoint B must not be 19 units long.,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""The interval between""}, {""start"": 21, ""end"": 33, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Checkpoint A""}, {""start"": 33, ""end"": 37, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 38, ""end"": 50, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""Checkpoint B""}, {""start"": 50, ""end"": 55, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 56, ""end"": 62, ""type"": ""DistneValue"", ""entity"": ""not be""}, {""start"": 63, ""end"": 65, ""type"": ""Parameter"", ""entity"": ""19""}, {""start"": 65, ""end"": 76, ""type"": ""DESC"", ""entity"": "" units long.""}]"
58,the distance between C and House5 must not equal 9,"[{""start"": 0, ""end"": 20, ""type"": ""DESC"", ""entity"": ""the distance between""}, {""start"": 21, ""end"": 22, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""C""}, {""start"": 22, ""end"": 26, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 27, ""end"": 33, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""House5""}, {""start"": 33, ""end"": 38, ""type"": ""DESC"", ""entity"": "" must""}, {""start"": 39, ""end"": 48, ""type"": ""DistneValue"", ""entity"": ""not equal""}, {""start"": 49, ""end"": 50, ""type"": ""Parameter"", ""entity"": ""9""}, {""start"": 50, ""end"": 49, ""type"": ""DESC"", ""entity"": """"}]"
59,The required span from N to c must be greater than 23 units.,"[{""start"": 0, ""end"": 22, ""type"": ""DESC"", ""entity"": ""The required span from""}, {""start"": 23, ""end"": 24, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""N""}, {""start"": 24, ""end"": 27, ""type"": ""DESC"", ""entity"": "" to""}, {""start"": 28, ""end"": 29, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""c""}, {""start"": 29, ""end"": 37, ""type"": ""DESC"", ""entity"": "" must be""}, {""start"": 38, ""end"": 50, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 51, ""end"": 53, ""type"": ""Parameter"", ""entity"": ""23""}, {""start"": 53, ""end"": 59, ""type"": ""DESC"", ""entity"": "" units.""}]"
60,Maintain a gap greater than 15 units between d1 and e.,"[{""start"": 0, ""end"": 14, ""type"": ""DESC"", ""entity"": ""Maintain a gap""}, {""start"": 15, ""end"": 27, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 28, ""end"": 30, ""type"": ""Parameter"", ""entity"": ""15""}, {""start"": 30, ""end"": 44, ""type"": ""DESC"", ""entity"": "" units between""}, {""start"": 45, ""end"": 47, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""d1""}, {""start"": 47, ""end"": 51, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 52, ""end"": 53, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""e""}, {""start"": 53, ""end"": 53, ""type"": ""DESC"", ""entity"": "".""}]"
61,"The discrepancy between Z5 and t0 should be greater than 7, absolute in value.","[{""start"": 0, ""end"": 23, ""type"": ""DESC"", ""entity"": ""The discrepancy between""}, {""start"": 24, ""end"": 26, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""Z5""}, {""start"": 26, ""end"": 30, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 31, ""end"": 33, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""t0""}, {""start"": 33, ""end"": 43, ""type"": ""DESC"", ""entity"": "" should be""}, {""start"": 44, ""end"": 56, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 57, ""end"": 58, ""type"": ""Parameter"", ""entity"": ""7""}, {""start"": 58, ""end"": 77, ""type"": ""DESC"", ""entity"": "", absolute in value.""}]"
62,Ensure a distance greater than 27 is maintained between YJKd and o6U3.,"[{""start"": 0, ""end"": 17, ""type"": ""DESC"", ""entity"": ""Ensure a distance""}, {""start"": 18, ""end"": 30, ""type"": ""DistgtValue"", ""entity"": ""greater than""}, {""start"": 31, ""end"": 33, ""type"": ""Parameter"", ""entity"": ""27""}, {""start"": 33, ""end"": 55, ""type"": ""DESC"", ""entity"": "" is maintained between""}, {""start"": 56, ""end"": 60, ""type"": ""Dist_Left_Elm_1"", ""entity"": ""YJKd""}, {""start"": 60, ""end"": 64, ""type"": ""DESC"", ""entity"": "" and""}, {""start"": 65, ""end"": 69, ""type"": ""Dist_Left_Elm_2"", ""entity"": ""o6U3""}, {""start"": 69, ""end"": 69, ""type"": ""DESC"", ""entity"": "".""}]"
